Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66c5d072d5d31f78a5aa503e,66863f40e4424280f0ccb3f7,APPROVED,Not Applicable,2024-08-21T11:33:23.018000Z,2024-08-21T12:04:13.969000Z,2024-08-23T08:40:52.597000Z,2024-08-21T12:05:49.734237Z,1851,36885,1,36,Female,Asian,Philippines,United States,Philippines,Tagalog-Filipino,No,DATA_EXPIRED
66c5d0965b5bb9c353479657,6683fdcdf7e5580c12bb591c,APPROVED,Not Applicable,2024-08-21T11:35:09.557000Z,2024-08-21T12:09:29.620000Z,2024-08-23T08:40:52.860000Z,2024-08-21T12:09:30.747240Z,2061,CLMUZNH2,307,40,Female,White,United States,United States,United States,English,No,Full-Time
66c5d0ec83838120c5fe8c1d,65c11b022725b7aa17d94263,APPROVED,Not Applicable,2024-08-21T11:35:28.615000Z,2024-08-21T11:50:09.097000Z,2024-08-23T08:40:53.142000Z,2024-08-21T11:50:09.793661Z,881,NOCODE,224,37,Female,Black,United States,United States,United States,English,No,Full-Time
66c5d10112c5d624e524b2e1,5dd329e3270f4433de53299a,APPROVED,Not Applicable,2024-08-21T11:35:34.730000Z,2024-08-21T12:06:23.297000Z,2024-08-23T08:40:53.424000Z,2024-08-21T12:06:24.196739Z,1849,CLMUZNH2,2801,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66c5d128463601fc1f87e48b,66a2b5ffb639a091c7ed6a28,APPROVED,Not Applicable,2024-08-21T11:36:23.583000Z,2024-08-21T12:25:29.420000Z,2024-08-23T08:40:53.696000Z,2024-08-21T12:25:37.325395Z,2946,CLMUZNH2,1,29,Female,Black,United States,United States,United States,English,No,Full-Time
66c5d1787d2df7d31b454227,65e77b8084a26a1e221bd436,APPROVED,Not Applicable,2024-08-21T11:37:35.390000Z,2024-08-21T12:07:31.746000Z,2024-08-23T08:40:54.082000Z,2024-08-21T12:07:32.459915Z,1797,CLMUZNH2,335,30,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66c5d18f5fdc076e57d78e25,64a2f68799cfe91aa4f9da77,APPROVED,Not Applicable,2024-08-21T11:37:56.878000Z,2024-08-21T12:13:39.497000Z,2024-08-23T08:40:54.432000Z,2024-08-21T12:14:43.417555Z,2143,CLMUZNH2,1344,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66c5d2990f5592a5ff975a65,641f9b7b5528c725f5511fdc,APPROVED,Not Applicable,2024-08-21T11:42:20.733000Z,2024-08-21T12:13:04.675000Z,2024-08-23T08:40:54.707000Z,2024-08-21T12:14:26.495294Z,1844,CLMUZNH2,2987,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66c5d31883838120c5fe8c85,66b19381b67f368116867005,APPROVED,Not Applicable,2024-08-21T11:46:48.290000Z,2024-08-21T12:21:01.731000Z,2024-08-23T08:40:54.972000Z,2024-08-21T12:21:04.856926Z,2054,CLMUZNH2,30,24,Female,Black,United States,United States,United States,English,Yes,Part-Time
66c5d356189dda68bbd476e1,666e57a593be89c7850addc2,APPROVED,Not Applicable,2024-08-21T11:50:49.935000Z,2024-08-21T12:42:39.087000Z,2024-08-23T08:40:55.247000Z,2024-08-21T12:42:52.603884Z,3110,CLMUZNH2,235,23,Female,White,United States,United States,United States,English,No,Full-Time
66c5d379abfea272c4a0e7a2,667adb24ee04cc6fd9829d66,APPROVED,Not Applicable,2024-08-21T11:46:06.886000Z,2024-08-21T12:15:58.911000Z,2024-08-23T08:40:48.192000Z,2024-08-21T13:16:14.264413Z,1793,CLMUZNH2,390,24,Male,White,United States,United States,United States,English,No,Part-Time
66c5d37e8286e51fb77050e1,658fbb9f64bcbcfb43e3d925,APPROVED,Not Applicable,2024-08-21T11:46:14.029000Z,2024-08-21T12:22:42.307000Z,2024-08-23T08:40:55.523000Z,2024-08-21T12:22:43.103567Z,2189,CLMUZNH2,454,40,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66c5d37fe4883e7cf9c903c0,6020606d7b0258677b881f63,APPROVED,Not Applicable,2024-08-21T11:46:12.928000Z,2024-08-21T12:17:10.097000Z,2024-08-23T08:40:55.827000Z,2024-08-21T12:17:10.790692Z,1858,CLMUZNH2,1294,25,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66c5d3cc20e08e0cba20ec46,668848652769abd34e7b206c,APPROVED,Not Applicable,2024-08-21T11:47:30.058000Z,2024-08-21T12:21:47.318000Z,2024-08-23T08:40:56.096000Z,2024-08-21T12:21:48.508870Z,2058,CLMUZNH2,211,32,Female,Other,United States,United States,United States,English,No,Full-Time
66c5d4734b4a0762824cde1c,6626af2e059f5bfd95bdd828,APPROVED,Not Applicable,2024-08-21T11:50:17.562000Z,2024-08-21T12:22:54.113000Z,2024-08-23T08:40:48.463000Z,2024-08-21T12:22:57.463144Z,1957,clmuznh2,15,29,Male,Mixed,United States,United States,United States,Spanish,No,DATA_EXPIRED
66c5d52d9b223db398b628db,5c265df50091e40001c9dde5,APPROVED,Not Applicable,2024-08-21T11:53:20.466000Z,2024-08-21T12:27:08.535000Z,2024-08-23T08:40:56.369000Z,2024-08-21T12:27:09.317487Z,2029,CLMUZNH2,497,37,Female,White,United States,United States,United States,English,No,Full-Time
66c5d5a8bfb68a7ee9920935,663ae0d9ca6ba265c38397fe,APPROVED,Not Applicable,2024-08-21T11:55:31.288000Z,2024-08-21T12:46:48.831000Z,2024-08-23T08:40:48.825000Z,2024-08-21T12:46:49.528424Z,3078,CLMUZNH2,8,30,Male,Black,Nigeria,United States,Nigeria,English,Yes,Part-Time
66c5dd04bd7564b9995ecfcf,6665b26a49d9b1071a67babe,APPROVED,Not Applicable,2024-08-21T12:26:50.606000Z,2024-08-21T12:57:14.543000Z,2024-08-23T08:40:56.653000Z,2024-08-21T12:57:15.146971Z,1824,CLMUZNH2,423,39,Female,White,United States,United States,United States,English,No,Full-Time
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,171,,,,,,,
,,,,,,,,,,,,173,,,,,,,
,,,,,,,,,,,31.26162791,,,,,,,,
,,,,,,,,,,,5.388805341,,,,,,,,
